ExptGroup,Expt,Strain,Media,Bact,Light,Temp,Rep,Bact.short,Growth.Rate,Fv.Fm,P.est,a.est,Pmax,Pmax.err,Pmax.p,a,a.err,a.p,Ek,P_I,P_I.C,FSC.mean,FSC.stdev,REDF.mean,REDF.stdev,REDF.samedayaschl,chl.percell,TotC.perday,Base.Bact,Best.fit,Best.a,Best.g,Max.Rate.Scaled,Max.YellowF.Scaled,graz.rate.C,prop.C.phot,prop.C.het,Bact.short.2,Active.Chl,C.perOch,C.perOch.se,C.perOch.sd,N.perOch,N.perOch.se,N.perOch.sd,chl.to.C,P_I.perC,P_I.percell,attack.per.C,graz.per.C,Strain.Bact.Light,C.from.grazing,attack.per.C.scaled,C.from.grazing.perCperday,CUE,C.eff.phot,C.eff.phag,N.from.grazing.perCperday,N.from.grazing.perNperday,N.deficit,TotalNinOch.pgNpermL,TotalNinOch.molperL
Photoacc,5,1392,fswK,Xenic,100,24,C,X,0.469559,0.406,475.748125,2.77301674,459.247626,1.15E+01,1.93E-11,2.49737488,1.20E-01,6.34E-09,183.892147,227.72105,3.93542508,7417.63406,109.598475,7802.78745,334.839457,7294.20449,0.2503074,NA,1288571.43,TypeI,2.85E-06,17.338803,2.03837608,10135.2841,1.7338803,0.87257244,0.12742756,X,0.10162481,17.5228333,1.31282681,3.2157558,2.22616667,0.38658698,0.94694085,14.284642,0.67459366,1.18E+01,1.63E-07,0.98949769,1392.X.100,0.11240657,3.90347832,0.11240657,0.59664404,0.69606198,4.17732703,0.01112936,0.0876026,-0.8134364,4.45E+05,3.18E-05
Photoacc,5,1392,fswK,Rice,100,24,A,R,0.643505,0.469,473.423099,2.42115056,463.990515,1.23E+01,3.31E-11,2.21275992,9.80E-02,3.12E-09,209.688594,205.898396,3.55829078,8974.51053,216.763635,8809.2816,776.947806,10050.6732,0.32163624,NA,32710000,TypeI,6.43E-07,1532.82883,63.9404936,16054.4055,153.282883,0.06482213,0.93517787,R,0.1508474,20.334,2.57085444,6.29728157,3.98916667,0.71040085,1.74011958,15.8176571,0.67540588,1.37E+01,3.16E-08,75.3825528,1392.R.100,8.56342997,0.75892594,8.56342997,0.06965217,0.95276783,0.07514571,0.84786435,4.32182338,5.71606807,7.98E+05,5.69E-05
Photoacc,5,1392,fswK,Rice,100,24,B,R,0.670363,0.449,493.365402,2.44539447,484.836427,1.30E+01,3.44E-11,2.23104777,9.52E-02,2.23E-09,217.313333,208.585707,3.60473229,9032.31376,326.932992,9123.5859,776.855927,10335.5369,0.32828059,NA,32710000,TypeI,1.17E-08,1619.62275,68.7189231,3695.3829,161.962275,0.05403543,0.94596457,R,0.14739798,20.334,2.57085444,6.29728157,3.98916667,0.71040085,1.74011958,16.1444176,0.69835564,1.42E+01,5.75E-10,79.6509663,1392.R.100,9.04832017,0.01380938,9.04832017,0.06877863,0.95991635,0.07408701,0.89587328,4.56653955,5.81203997,7.98E+05,5.69E-05
Photoacc,5,1392,fswK,Rice,100,24,C,R,0.653525,0.44,534.067186,2.54466549,532.407659,1.61E+01,1.04E-10,2.26818848,9.94E-02,2.82E-09,234.728138,214.02458,3.69872571,9238.55459,153.58301,7984.10807,1439.05008,10040.7661,0.30419219,NA,32710000,TypeI,5.61E-07,2238.8536,93.2122971,4818.20728,223.88536,0.04264477,0.95735523,R,0.13384457,20.334,2.57085444,6.29728157,3.98916667,0.71040085,1.74011958,14.9597814,0.66398553,1.35E+01,2.76E-08,110.103944,1392.R.100,12.5077671,0.66214222,12.5077671,0.04961564,0.98424584,0.05224953,1.23839278,6.31246598,8.65910406,7.98E+05,5.69E-05
Photoacc,5,590,fswK,Xenic,150,24,A,X,0.476012,0.515,325.075846,1.5780828,321.642791,1.21E+01,7.50E-10,1.34563149,7.19E-02,1.62E-08,239.027396,178.948588,3.09255013,7815.30921,361.120798,7585.81893,427.586805,7479.25006,0.1982621,NA,1610666.67,TypeII,1.22E-06,47.2231352,1.7564723,111.967266,4.72231352,0.60957607,0.39042393,X,0.10210498,13.5833333,2.0402782,4.99764051,0.9564,0.19150159,0.42821058,14.595983,0.54166571,7.36E+00,8.98E-08,3.47654983,590.X.150,0.39493477,2.15558282,0.39493477,0.50823378,0.87879293,1.20529272,0.03910245,0.55535513,0.16668304,1.91E+05,1.37E-05
Photoacc,5,590,fswK,Xenic,150,24,B,X,0.396288,0.54,295.229813,1.40660644,292.922078,1.14E+01,1.01E-09,1.2000872,6.44E-02,1.70E-08,244.083994,160.321177,2.77063532,7673.63436,285.423008,7388.36776,406.164788,7431.90561,0.18443133,NA,1610666.67,TypeII,1.59E-06,61.5535207,2.06498499,141.611781,6.15535207,0.53749925,0.46250075,X,0.09959292,13.5833333,2.0402782,4.99764051,0.9564,0.19150159,0.42821058,13.5777667,0.45142848,6.13E+00,1.17E-07,4.53154754,590.X.150,0.51478212,2.80932515,0.51478212,0.41014661,0.87785334,0.76981695,0.05096853,0.72388382,0.82666096,1.91E+05,1.37E-05
Photoacc,5,590,fswK,Xenic,150,24,C,X,0.361851,0.545,268.223335,1.29916893,269.102189,1.08E+01,1.25E-09,1.0903775,5.91E-02,1.84E-08,246.79727,146.005952,2.52324275,7650.80939,267.266261,7374.75622,389.506888,7571.21673,0.18347789,NA,1610666.67,TypeII,1.71E-06,66.1741279,1.99196323,145.937368,6.61741279,0.49877183,0.50122818,X,0.09999545,13.5833333,2.0402782,4.99764051,0.9564,0.19150159,0.42821058,13.5075747,0.40899468,5.56E+00,1.26E-07,4.87171494,590.X.150,0.55342501,3.02134969,0.55342501,0.37598046,0.88473279,0.65383927,0.05479456,0.77822324,1.15067318,1.91E+05,1.37E-05
Photoacc,5,590,fswK,Rice,150,24,A,R,0.835604,0.531,362.438196,1.83508456,351.264242,1.25E+01,4.38E-10,1.5935823,8.88E-02,2.37E-08,220.424287,207.895076,3.59279696,10223.2703,169.846916,9437.42719,835.753293,10103.0805,0.29923765,NA,27424242.4,TypeII,3.52E-07,231.832692,12.4607558,1623.23435,23.1832692,0.31215506,0.68784494,R,0.15889519,28.6046667,4.43700514,10.8683986,4.87216667,0.799343,1.95798247,10.4611479,0.45101736,1.29E+01,1.23E-08,8.10471574,590.R.150,0.9206927,0.29533643,0.9206927,0.60916955,1.85270916,0.90758187,0.09115769,0.53519011,-0.3595171,9.74E+05,6.96E-05
Photoacc,5,590,fswK,Rice,150,24,B,R,0.821405,0.541,343.179869,1.68247868,335.923167,1.14E+01,2.89E-10,1.46868327,7.46E-02,1.05E-08,228.724038,193.347182,3.34138347,9940.90144,160.722067,10353.0957,455.869188,9634.13441,0.32006117,NA,27424242.4,TypeII,3.64E-07,239.738727,12.6530199,1595.24309,23.9738727,0.29674727,0.70325273,R,0.17315309,28.6046667,4.43700514,10.8683986,4.87216667,0.799343,1.95798247,11.1891242,0.44864586,1.28E+01,1.27E-08,8.38110543,590.R.150,0.95209046,0.30540471,0.95209046,0.58640944,1.83085386,0.8627384,0.09426638,0.55344134,-0.326226,9.74E+05,6.96E-05
Photoacc,5,590,fswK,Rice,150,24,C,R,0.841463,0.546,340.69053,1.62092165,335.892337,1.13E+01,2.70E-10,1.43073091,6.98E-02,7.27E-09,234.769749,189.499168,3.27488293,9626.98988,244.898118,8988.68232,443.426212,8763.77775,0.28903259,NA,27424242.4,TypeI,4.29E-07,282.078699,11.4048763,1843.96528,28.2078699,0.25193071,0.74806929,R,0.1578118,28.6046667,4.43700514,10.8683986,4.87216667,0.799343,1.95798247,10.1043859,0.39708817,1.14E+01,1.50E-08,9.86128252,590.R.150,1.12023803,0.35994127,1.12023803,0.55456961,2.11908351,0.75114661,0.11091466,0.65118396,-0.2261288,9.74E+05,6.96E-05
Photoacc,5,1392,fswK,Xenic,150,24,A,X,0.547114,0.49,236.478692,2.3120185,262.674378,3.67E+00,1.63E-12,2.21251475,2.95E-02,1.12E-12,118.722091,223.802189,3.86770019,8194.14489,188.247294,7817.73224,247.946742,6866.94517,0.25117319,NA,1288571.43,TypeI,9.61E-07,29.7170596,2.41784895,133.955284,2.97170596,0.77479474,0.22520526,X,0.12307486,17.5228333,1.31282681,3.2157558,2.22616667,0.38658698,0.94694085,14.334051,0.66527774,1.17E+01,5.48E-08,1.69590494,1392.X.150,0.19265417,1.3162255,0.19265417,0.63771261,0.82238434,2.83987623,0.01907467,0.15014252,-0.7255736,4.45E+05,3.18E-05
Photoacc,5,1392,fswK,Xenic,150,24,B,X,0.490447,0.451,333.583245,2.91148904,393.774769,4.85E+00,5.87E-13,2.80424062,2.52E-02,4.73E-14,140.421177,310.604715,5.36780235,7633.25929,205.867632,6813.6913,457.404328,6065.02488,0.19300683,NA,1288571.43,TypeII,2.07E-06,64.1452685,2.81027106,147.718796,6.41452685,0.66312349,0.33687651,X,0.08704608,17.5228333,1.31282681,3.2157558,2.22616667,0.38658698,0.94694085,11.0145905,0.70948974,1.24E+01,1.18E-07,3.66066762,1392.X.150,0.41585048,2.83515794,0.41585048,0.43582109,0.69126722,1.17938303,0.04117331,0.32408766,-0.3391994,4.45E+05,3.18E-05
Photoacc,5,1392,fswK,Xenic,150,24,C,X,0.473845,0.424,385.824904,3.17404227,467.491629,3.98E+00,3.11E-14,3.12135025,1.74E-02,1.04E-15,149.772244,356.33711,6.15813954,7312.98766,331.526716,6478.35323,602.024938,5959.23062,0.17357994,NA,1288571.43,TypeII,2.18E-06,67.3132531,1.69956443,141.416074,6.73132531,0.65750901,0.342491,X,0.0735979,17.5228333,1.31282681,3.2157558,2.22616667,0.38658698,0.94694085,9.90592907,0.73202512,1.28E+01,1.24E-07,3.84145941,1392.X.150,0.43638836,2.9858185,0.43638836,0.40554565,0.64730702,1.08583327,0.04320677,0.34009359,-0.2822683,4.45E+05,3.18E-05
Photoacc,5,1392,fswK,Rice,150,24,A,R,0.793227,0.491,591.287319,2.44919671,610.226047,1.99E+01,1.37E-09,2.22120874,9.23E-02,9.50E-09,274.727015,303.595814,5.24667607,8649.53628,320.956916,6705.60208,1854.39464,9821.95048,0.27716477,NA,32710000,TypeI,4.24E-07,332.523046,16.5749978,2568.46736,33.2523046,0.29431918,0.70568083,R,0.1360879,20.334,2.57085444,6.29728157,3.98916667,0.71040085,1.74011958,13.6306072,0.85818456,1.75E+01,2.09E-08,16.3530563,1392.R.150,1.85770111,0.50044261,1.85770111,0.29206936,0.92430816,0.42699388,0.1839308,0.93755144,0.18194595,7.98E+05,5.69E-05
Photoacc,5,1392,fswK,Rice,150,24,B,R,0.779964,0.479,568.725079,2.44063338,583.554797,1.43E+01,1.56E-11,2.23865728,6.87E-02,1.19E-10,260.671789,303.063642,5.23747918,8685.86086,262.7411,6321.74711,1262.03256,10467.6476,0.26905013,NA,32710000,TypeI,4.01E-07,314.979504,15.8725226,2779.30426,31.4979504,0.27600157,0.72399843,R,0.12887501,20.334,2.57085444,6.29728157,3.98916667,0.71040085,1.74011958,13.2315397,0.83159897,1.69E+01,1.97E-08,15.4902874,1392.R.150,1.75969089,0.47329596,1.75969089,0.3009945,0.93790881,0.44323921,0.17422682,0.88808728,0.13862599,7.98E+05,5.69E-05
Photoacc,5,1392,fswK,Rice,150,24,C,R,0.67166,0.469,602.356704,2.47911907,627.304432,1.89E+01,9.92E-11,2.2292041,7.51E-02,2.73E-10,281.40287,305.939005,5.28717058,8496.07371,540.369582,6779.76052,1758.81475,9740.00039,0.27873247,NA,32710000,TypeI,3.72E-07,292.179534,14.144714,2699.02316,29.2179534,0.32118516,0.67881484,R,0.13072553,20.334,2.57085444,6.29728157,3.98916667,0.71040085,1.74011958,13.7077046,0.86969967,1.77E+01,1.83E-08,14.3690142,1392.R.150,1.63231467,0.43906757,1.63231467,0.2684477,0.77228959,0.41147704,0.16161531,0.82380258,0.22651725,7.98E+05,5.69E-05
Photoacc,6,584,fswK,Xenic,0,24,A,X,-0.06432,0.19,369.106748,1.50116621,464.108043,7.95E+01,0.00111484,1.14017157,9.39E-02,1.90E-05,407.051059,0,0,2434.62757,310.660132,1892.70345,442.129626,NA,0.08416601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,0.01599154,14.6083333,2.52372808,6.18184606,2.3275,0.42624873,1.0440919,5.76150661,0,0.00E+00,NA,NA,584.X.0,NA,NA,NA,NA,#NAME?,NA,NA,NA,NA,4.66E+05,3.32E-05
Photoacc,6,584,fswK,Xenic,0,24,B,X,-0.06542,0.138,504.603433,1.32984156,NA,NA,NA,NA,NA,NA,NA,0,NA,2401.72684,286.230814,1880.31479,484.68399,NA,0.08482504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,0.01170586,14.6083333,2.52372808,6.18184606,2.3275,0.42624873,1.0440919,5.80661962,0,0.00E+00,NA,NA,584.X.0,NA,NA,NA,NA,#NAME?,NA,NA,NA,NA,4.66E+05,3.32E-05
Photoacc,6,584,fswK,Xenic,0,24,C,X,-0.05683,0.29,660.299773,1.46380784,NA,NA,NA,NA,NA,NA,NA,0,NA,2470.42279,277.67458,2078.87443,350.365615,NA,0.07426248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,0.02153612,14.6083333,2.52372808,6.18184606,2.3275,0.42624873,1.0440919,5.08356993,0,0.00E+00,NA,NA,584.X.0,NA,NA,NA,NA,#NAME?,NA,NA,NA,NA,4.66E+05,3.32E-05
Photoacc,6,584,fswK,Rice,0,24,A,R,0.35045,0.458,340.94209,3.17195903,316.038094,5.62E+00,8.91E-13,3.46451553,1.91E-01,2.13E-08,91.2214395,0,0,9244.45485,402.65192,9122.03672,132.500257,NA,0.35915534,NA,20157142.9,TypeI,1.74E-06,840.659002,34.3329519,34326.044,84.0659002,0,1,R,0.16449315,20.9976667,3.87106897,9.48214374,4.21383333,0.96004612,2.35162313,17.1045356,0,0.00E+00,8.29E-08,40.0358295,584.R.0,4.54805535,1.98879241,4.54805535,0.07705491,Inf,0.07705491,0.45030251,2.24387185,5.40283022,8.43E+05,6.02E-05
Photoacc,6,584,fswK,Rice,0,24,B,R,0.2993,0.468,231.410925,2.48466825,204.844536,6.62E+00,1.89E-10,2.83266847,3.26E-01,1.12E-05,72.3150407,0,0,7744.54468,502.416126,6284.85526,3073.15002,NA,0.28024306,NA,20157142.9,TypeI,1.21E-06,584.704884,54.8279799,6129.43222,58.4704884,0,1,R,0.13115375,20.9976667,3.87106897,9.48214374,4.21383333,0.96004612,2.35162313,13.3463904,0,0.00E+00,5.76E-08,27.8461837,584.R.0,3.16331612,1.38301081,3.16331612,0.0946159,Inf,0.0946159,0.31319962,1.56068373,4.21444615,8.43E+05,6.02E-05
Photoacc,6,584,fswK,Rice,0,24,C,R,0.25642,0.522,317.82769,2.62046393,293.167961,6.70E+00,8.55E-12,2.6563939,1.69E-01,7.53E-08,110.363136,0,0,7357.69229,641.383242,7471.39162,1494.4649,NA,0.31324493,NA,20157142.9,TypeI,1.30E-06,628.876582,23.5571339,5948.54302,62.8876582,0,1,R,0.16351385,20.9976667,3.87106897,9.48214374,4.21383333,0.96004612,2.35162313,14.9180826,0,0.00E+00,6.19E-08,29.9498317,584.R.0,3.40228975,1.48587938,3.40228975,0.07536689,Inf,0.07536689,0.33686037,1.67858603,5.54623678,8.43E+05,6.02E-05
Photoacc,6,590,fswK,Xenic,0,24,A,X,-0.00291,0.221,361.099898,1.43079655,415.458669,4.16E+01,2.17E-05,1.19774678,8.20E-02,1.69E-06,346.866863,0,0,3605.66199,812.875406,2548.27388,598.806621,NA,0.15460053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,0.03416672,13.5833333,2.0402782,4.99764051,0.9564,0.19150159,0.42821058,11.3816341,0,0.00E+00,NA,NA,590.X.0,NA,NA,NA,NA,#NAME?,NA,NA,NA,NA,1.91E+05,1.37E-05
Photoacc,6,590,fswK,Xenic,0,24,B,X,-0.01811,0.183,358.194231,0.86867534,604.914093,2.55E+02,0.04944563,0.94416808,1.12E-01,6.34E-05,640.68475,0,0,2945.6277,645.869028,2243.16331,692.967618,NA,0.17597247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,0.03220296,13.5833333,2.0402782,4.99764051,0.9564,0.19150159,0.42821058,12.9550286,0,0.00E+00,NA,NA,590.X.0,NA,NA,NA,NA,#NAME?,NA,NA,NA,NA,1.91E+05,1.37E-05
Photoacc,6,590,fswK,Xenic,0,24,C,X,-0.00756,0.2,449.536744,1.21351497,1365.33548,1.44E+03,0.37433462,0.96058752,5.70E-02,6.33E-07,1421.35459,0,0,3346.90954,355.003153,2338.20078,375.660217,NA,0.16931543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,0.03386309,13.5833333,2.0402782,4.99764051,0.9564,0.19150159,0.42821058,12.4649393,0,0.00E+00,NA,NA,590.X.0,NA,NA,NA,NA,#NAME?,NA,NA,NA,NA,1.91E+05,1.37E-05
Photoacc,6,590,fswK,Rice,0,24,A,R,0.28593,0.541,150.145447,1.32999702,136.275291,4.42E+00,1.93E-10,1.30670412,1.22E-01,1.97E-06,104.289325,0,0,8326.24501,528.341475,9637.4402,944.956805,NA,0.30378621,NA,27424242.4,TypeI,3.08E-06,2026.57663,77.2781881,5940.92081,202.657663,0,1,R,0.16434834,28.6046667,4.43700514,10.8683986,4.87216667,0.799343,1.95798247,10.6201626,0,0.00E+00,1.08E-07,70.8477625,590.R.0,8.04827949,2.58419372,8.04827949,0.03552685,Inf,0.03552685,0.79685936,4.67839009,15.362012,9.74E+05,6.96E-05
Photoacc,6,590,fswK,Rice,0,24,B,R,0.25729,0.555,131.766772,1.27842022,120.490543,3.53E+00,7.80E-11,1.34796721,1.24E-01,1.75E-06,89.38685,0,0,8402.99664,734.505128,8916.93057,1584.74055,NA,0.28740086,NA,27424242.4,TypeI,5.06E-06,3331.19735,137.69529,5795.49946,333.119735,0,1,R,0.15950748,28.6046667,4.43700514,10.8683986,4.87216667,0.799343,1.95798247,10.0473418,0,0.00E+00,1.77E-07,116.45643,590.R.0,13.2294071,4.24546111,13.2294071,0.01944834,Inf,0.01944834,1.30984229,7.69013144,28.8889636,9.74E+05,6.96E-05
Photoacc,6,590,fswK,Rice,0,24,C,R,0.2875,0.552,119.709378,1.20092653,107.242438,3.20E+00,9.24E-11,1.34421983,1.34E-01,3.57E-06,79.7804314,0,0,8162.3952,661.164253,8078.31833,1839.06736,NA,0.2683297,NA,27424242.4,TypeI,4.47E-06,2941.22503,123.656732,6947.11468,294.122503,0,1,R,0.148118,28.6046667,4.43700514,10.8683986,4.87216667,0.799343,1.95798247,9.38062681,0,0.00E+00,1.56E-07,102.823258,590.R.0,11.6806839,3.75043699,11.6806839,0.02461328,Inf,0.02461328,1.15650336,6.78987303,22.6169497,9.74E+05,6.96E-05
Photoacc,6,1148,fswK,Xenic,0,24,A,X,-0.03028,0.102,599.819369,1.14727956,NA,NA,NA,NA,NA,NA,NA,0,NA,5240.54354,250.825357,5564.63441,642.7077,NA,0.09739533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,0.00993432,21.5613333,1.77988482,4.35980961,1.39083333,0.27868051,0.68262506,4.51712918,0,0.00E+00,NA,NA,1148.X.0,NA,NA,NA,NA,#NAME?,NA,NA,NA,NA,2.78E+05,1.99E-05
Photoacc,6,1148,fswK,Xenic,0,24,B,X,-0.0137,0.364,547.694159,1.34532115,1399.87403,4.37E+02,0.01248891,1.2215918,3.15E-02,2.15E-10,1145.94256,0,0,4914.44886,398.92521,4531.22395,203.671853,NA,0.02550122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,0.00928244,21.5613333,1.77988482,4.35980961,1.39083333,0.27868051,0.68262506,1.18272913,0,0.00E+00,NA,NA,1148.X.0,NA,NA,NA,NA,#NAME?,NA,NA,NA,NA,2.78E+05,1.99E-05
Photoacc,6,1148,fswK,Xenic,0,24,C,X,-0.04489,0.04,826.498147,1.83198834,NA,NA,NA,NA,NA,NA,NA,0,NA,4878.46407,415.290454,3771.21043,85.6500172,NA,0.02737274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,0.00109491,21.5613333,1.77988482,4.35980961,1.39083333,0.27868051,0.68262506,1.26952896,0,0.00E+00,NA,NA,1148.X.0,NA,NA,NA,NA,#NAME?,NA,NA,NA,NA,2.78E+05,1.99E-05
Photoacc,6,1148,fswK,Rice,0,24,A,R,0.17608,0.297,164.400613,1.146208,154.638193,6.71E+00,1.34E-08,1.00819026,8.56E-02,2.48E-06,153.381955,0,0,8961.82082,901.717815,4966.09302,1317.56798,NA,0.19970556,NA,18053333.3,TypeI,5.10E-05,22085.6882,915.225918,1996.93293,2208.56882,0,1,R,0.05931255,52.1173333,4.5739809,11.2039193,7.4635,0.92088837,2.25570661,3.83184523,0,0.00E+00,9.79E-07,423.768578,1148.R.0,48.139953,23.4854687,48.139953,0.00365767,Inf,0.00365767,4.76633198,33.2831128,188.022676,1.49E+06,0.00010655
Photoacc,6,1148,fswK,Rice,0,24,B,R,0.23663,0.476,164.557796,1.64706168,159.337384,1.67E+00,7.58E-15,1.92065442,6.57E-02,3.15E-10,82.9599442,0,0,9048.76196,653.340689,7188.4678,461.949221,NA,0.2554489,NA,18053333.3,TypeI,1.68E-05,7285.2591,303.205482,1800.34663,728.52591,0,1,R,0.12159368,52.1173333,4.5739809,11.2039193,7.4635,0.92088837,2.25570661,4.90141921,0,0.00E+00,3.22E-07,139.785723,1148.R.0,15.8796061,7.73638969,15.8796061,0.0149015,Inf,0.0149015,1.57223823,10.9788791,45.3968181,1.49E+06,0.00010655
Photoacc,6,1148,fswK,Rice,0,24,C,R,0.21932,0.487,152.07815,1.32388537,138.745626,3.48E+00,1.95E-11,1.44725121,1.09E-01,3.33E-07,95.8683779,0,0,8537.51454,474.499181,7523.72337,142.277727,NA,0.26385804,NA,18053333.3,TypeI,6.14E-06,2661.80323,110.557864,1995.99913,266.180323,0,1,R,0.12849887,52.1173333,4.5739809,11.2039193,7.4635,0.92088837,2.25570661,5.06276943,0,0.00E+00,1.18E-07,51.0732815,1148.R.0,5.80190579,2.82746623,5.80190579,0.03780137,Inf,0.03780137,0.57444612,4.01133514,17.2898739,1.49E+06,0.00010655
Photoacc,6,1150,fswK,Xenic,0,24,A,X,-0.04744,0.152,322.217995,0.6382461,NA,NA,NA,NA,NA,NA,NA,0,NA,3639.75539,685.049743,3587.07343,1579.30681,NA,0.03968047,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,0.00603143,14.611,1.05714802,2.58947323,1.72083333,0.22978634,0.56285928,2.71579447,0,0.00E+00,NA,NA,1150.X.0,NA,NA,NA,NA,#NAME?,NA,NA,NA,NA,3.44E+05,2.46E-05
Photoacc,6,1150,fswK,Xenic,0,24,B,X,-0.0768,0.16,316.711616,0.78868065,NA,NA,NA,NA,NA,NA,NA,0,NA,4155.4201,720.832188,3774.82348,1104.79835,NA,0.0294316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,0.00470906,14.611,1.05714802,2.58947323,1.72083333,0.22978634,0.56285928,2.01434536,0,0.00E+00,NA,NA,1150.X.0,NA,NA,NA,NA,#NAME?,NA,NA,NA,NA,3.44E+05,2.46E-05
Photoacc,6,1150,fswK,Xenic,0,24,C,X,-0.05813,0.295,658.772273,1.54674386,2264.51915,1.69E+03,0.22200827,1.49072036,5.38E-02,2.04E-08,1519.07709,0,0,4133.1128,701.181725,4042.24298,1533.14146,NA,0.01483374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,0.00437595,14.611,1.05714802,2.58947323,1.72083333,0.22978634,0.56285928,1.01524488,0,0.00E+00,NA,NA,1150.X.0,NA,NA,NA,NA,#NAME?,NA,NA,NA,NA,3.44E+05,2.46E-05
Photoacc,6,1150,fswK,Rice,0,24,A,R,0.00763,0.078,289.378631,0.9179898,287.606835,3.62E+01,0.00021109,0.91451977,1.25E-01,0.00033564,314.489465,0,0,8466.3129,587.773916,4598.69558,1349.05062,NA,0.16752246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,0.01306675,31.9946667,2.35804714,5.77601228,4.1745,0.18622222,0.45614943,5.23594956,0,0.00E+00,NA,NA,1150.R.0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,8.35E+05,5.96E-05
Photoacc,6,1150,fswK,Rice,0,24,B,R,0.01701,0.061,492.698573,1.35996774,585.746936,9.70E+01,0.00030921,1.48675625,1.69E-01,2.15E-05,393.976441,0,0,8136.54199,1005.77146,4286.54143,1063.33237,NA,0.15868612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,0.00967985,31.9946667,2.35804714,5.77601228,4.1745,0.18622222,0.45614943,4.95976775,0,0.00E+00,NA,NA,1150.R.0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,8.35E+05,5.96E-05
Photoacc,6,1150,fswK,Rice,0,24,C,R,0.01719,0.082,602.530502,1.33492296,NA,NA,NA,NA,NA,NA,NA,0,NA,8546.63641,1001.68968,4339.78034,570.810885,NA,0.16019318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,0.01313584,31.9946667,2.35804714,5.77601228,4.1745,0.18622222,0.45614943,5.00687148,0,0.00E+00,NA,NA,1150.R.0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,8.35E+05,5.96E-05
Photoacc,6,1393,fswK,Xenic,0,24,A,X,0.02201,0.338,409.719489,1.48959201,NA,NA,NA,NA,NA,NA,NA,0,NA,4256.3661,629.694085,1391.37146,118.723078,NA,0.03074591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,0.01039212,13.1813333,1.21411536,2.97396313,1.37383333,0.06409026,0.15698843,2.33253429,0,0.00E+00,NA,NA,1393.X.0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,2.75E+05,1.96E-05
Photoacc,6,1393,fswK,Xenic,0,24,B,X,0.022,0.363,236.900638,1.71562438,185.772369,1.63E+01,1.19E-06,1.28002968,2.63E-01,0.00088365,145.131299,0,0,3952.85857,599.572156,1357.33443,164.571153,NA,0.02906433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,0.01055035,13.1813333,1.21411536,2.97396313,1.37383333,0.06409026,0.15698843,2.20496108,0,0.00E+00,NA,NA,1393.X.0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,2.75E+05,1.96E-05
Photoacc,6,1393,fswK,Xenic,0,24,C,X,0.0177,0.345,209.449898,1.6337522,189.396695,1.30E+01,1.73E-06,1.47193359,2.14E-01,0.00023502,128.672038,0,0,4167.26259,487.828258,1402.85579,313.265686,NA,0.03131329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,0.01080309,13.1813333,1.21411536,2.97396313,1.37383333,0.06409026,0.15698843,2.37557834,0,0.00E+00,NA,NA,1393.X.0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,2.75E+05,1.96E-05
Photoacc,6,1393,fswK,Rice,0,24,A,R,0.11816,0.063,336.993924,0.67614576,1098.83194,3.58E+03,0.7695547,0.70875226,1.11E-01,0.00067877,1550.37522,0,0,2834.28168,552.122506,523.298744,258.692768,NA,0.03651351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,0.00230035,30.7871667,5.91278343,14.4833024,6.0995,1.29600717,3.17455627,1.18599787,0,0.00E+00,NA,NA,1393.R.0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,1.22E+06,8.71E-05
Photoacc,6,1393,fswK,Rice,0,24,B,R,0.10278,0.054,220.375108,0.53776259,NA,NA,NA,NA,NA,NA,NA,0,NA,4638.25569,875.167059,548.728055,215.834765,NA,0.03751625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,R,0.00202588,30.7871667,5.91278343,14.4833024,6.0995,1.29600717,3.17455627,1.2185677,0,0.00E+00,NA,NA,1393.R.0,NA,NA,NA,NA,Inf,NA,NA,NA,NA,1.22E+06,8.71E-05
